8257420
38
38
9132
370514
38
38
38
262044
38
38
9190
289248
38
38
38
1418690
38
38
154
370688
38
38
9132
1210862
38
38
9190
0
0
0
0
397738
38
38
18400
596414
38
38
38
1472906
38
38
38
569364
38
38
9074
