442802
38
96
9132
1626692
38
38
18400
0
0
0
0
0
0
0
0
0
0
0
0
1093510
38
38
9132
587436
38
96
9248
786344
38
38
154
1454892
38
117506
36182
0
0
0
0
2376506
2963962
38
38
9190
38
1283150
63406
0
0
0
0
0
0
551234
90398
5747050
38
379550
226112
1518260
38
18110
36182
1780362
38
38
96
244068
38
38
154
1048504
38
38
36298
479120
38
38
9306
614544
96
96
328
0
0
0
0
0
0
0
0
1409886
38
154
18458
280328
96
9190
270
0
0
0
0
0
0
0
0
3081314
487982
92
204
38
38
96
36414
2756308
0
0
0
0
3162638
38
92
45392
38
96
18516
524358
38
38
270
334660
38
38
9364
424962
38
38
9248
3069430
38
38
270
0
0
0
0
0
0
0
0
2376622
0
0
1355438
135752
38
1328330
171838
1382662
38
96
36144
1283324
38
38
328
451954
38
38
212
723150
96
38
212
316530
38
96
212
379782
38
38
270
470200
38
38
270
542430
38
38
9364
2340362
38
96
9190
1292418
38
38
9306
0
0
0
0
0
0
0
0
280212
38
38
18400
506228
38
38
9190
1500304
38
38
27494
0
0
0
0
212
38
704846
54428
38
38
370514
54312
3253114
289538
38
18218
9364
96
38
18342
370572
38
38
18110
289248
38
38
9190
1708074
38
38
18284
352442
38
38
154
1581628
38
38
27378
0
0
0
0
0
0
38
9364
750026
38
38
18226
813568
38
38
36356
0
0
0
0
0
0
0
0
451954
38
38
38
8277188
38
38
280386
0
0
0
0
2214206
849480
38
38
18284
38
38
18400
9488070
3027214
38
38
9306
38
2358434
18110
38
0
0
379840
949050
38
38
9190
8629592
96
38
1305014
1518202
38
38
9132
3994240
38
38
36530
2331384
38
38
328
334544
38
38
9364
0
0
92
18454
5331394
38
2665658
352500
5304402
96
433766
976332
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
4726040
38
0
0
4780256
4776729
0
0
3749978
515380
38
5493
3677690
0
0
650920
217134
38
9074
63580
1202116
38
96
18342
678028
0
0
9074
63580
38
38
72674
354246
38
38
212
0
0
0
0
0
0
0
0
0
0
0
0
