984962
38
38
38
994056
38
38
96
2394636
930553
38
0
38
0
9074
0
1346460
38
38
38
0
0
0
0
298226
38
38
9190
0
0
0
0
0
0
0
0
7918646
38
38
36240
7752984
38
38
18226
569306
38
38
154
0
0
0
0
1391582
38
38
38
650804
38
38
38
406658
38
18110
38
280270
38
38
38
650688
96
96
154
1491094
38
38
96
289364
38
154
212
4212444
0
0
38
9190
38
38
9074
596414
38
38
9132
7852380
38
38
38
0
0
0
0
2042174
38
38
38
244068
38
38
9074
858458
38
38
212
0
0
0
0
1120618
38
38
18284
334544
38
38
38
0
0
0
0
1536216
38
38
18168
2991070
38
38
27204
0
0
0
0
795322
38
38
154
7978884
38
38
212
271118
38
38
9190
1463870
38
38
18400
533278
38
38
96
2521082
231721
38
5709
38
0
0
27262
0
0
0
0
0
0
0
0
668760
38
38
212
0
0
0
0
569422
38
38
96
5322300
38
38
36298
2954868
38
38
9306
0
0
0
0
1509224
38
38
96
0
0
0
0
1762232
96
38
27320
569306
38
38
9190
406716
38
38
9248
2737946
0
0
38
38
38
154
9306
2087470
38
38
36356
3280164
38
38
36472
0
0
0
0
343464
38
38
154
2963846
38
38
9190
370688
38
38
154
289248
38
38
96
0
0
0
0
759178
38
38
96
0
0
0
0
0
0
0
0
3235158
0
0
0
0
38
38
27204
506228
38
38
154
0
0
0
0
1337482
38
38
38
813510
38
38
9248
4500082
38
154
9248
650804
38
38
154
0
0
0
0
7807258
38
38
27552
488156
38
38
212
0
0
0
0
0
0
0
0
614718
38
38
212
0
0
0
0
0
0
0
0
515090
38
38
386
298400
38
38
96
0
0
0
0
1536158
38
38
27204
0
0
0
0
596530
38
38
328
1716936
96
38
96
2150664
38
38
96
1012128
38
38
9190
6406620
38
38
9132
262314
38
38
154
271350
38
38
212
2521082
92
38
9190
3090350
38
96
45508
2503184
38
38
18110
1346576
38
96
9036
5412892
38
38
96
5900604
650746
38
38
212
38
38
18168
623580
38
38
9132
605740
38
38
9132
587436
38
96
212
1545194
38
38
9364
2024102
38
38
18168
1075438
38
38
18226
8268094
38
38
63348
569538
38
38
96
3659618
38
2394578
117622
3601448
0
0
0
0
38
903638
280212
533220
38
38
9190
1201884
38
38
27262
370572
38
38
328
704904
38
38
270
1228992
38
96
9248
1111524
96
38
38
0
0
0
0
0
0
0
0
885624
38
38
154
2738004
38
38
45392
885624
38
38
18342
3072336
96
96
96
0
0
0
0
1599468
38
38
27146
0
0
0
0
262140
38
96
270
0
0
0
0
614718
0
0
38
2909746
38
38
18284
280270
38
38
96
1084474
38
38
9132
1400734
38
38
9306
7635516
38
38
9248
2277226
38
38
72500
0
0
0
0
