3228068,3368742,543992
3228068,3368742,759069
3228068,3368742,761835
3228068,3368742,764634
2105796,1063074,228714
2105796,1063074,287722
2105796,1063074,290510
2105796,1063074,293309
4348568,3377551,543515
4348568,3377551,759851
4348568,3377551,762617
4348568,3377551,765416
4348574,1851,25346
4348574,1851,26434
4348574,1851,27522
4348574,1851,28610
3228085,957709,214622
3228085,957709,267431
3228085,957709,270230
3228085,957709,273040
983590,2690331,453567
983590,2690331,621848
983590,2690331,624647
983590,2690331,627446
