1226602,4653550,729828
1226602,4653550,1027451
1226602,4653550,1030228
1226602,4653550,1149356
5435704,1930497,651514
5435704,1930497,725334
5435704,1930497,728100
5435704,1930497,766649
5435711,1110656,236349
5435711,1110656,298413
5435711,1110656,301212
5435711,1110656,304011
5435718,7893125,1159582
5435718,7893125,1682550
5435718,7893125,1685349
5435718,7893125,1688148
5435727,4194057,657445
5435727,4194057,929075
5435727,4194057,931863
5435727,4194057,934662
5435735,2437353,415492
5435735,2437353,569687
5435735,2437353,572475
5435735,2437353,575274
2630496,3493307,561509
2630496,3493307,783936
2630496,3493307,786724
2630496,3493307,789523
2630507,2469136,420080
2630507,2469136,576090
2630507,2469136,578845
2630507,2469136,581644
1226663,1278811,258725
1226663,1278811,333629
1226663,1278811,336395
1226663,1278811,339194
5435759,917416,217305
5435759,917416,266114
5435759,917416,268902
5435759,917416,271701
4034024,6085917,916923
4034024,6085917,1312173
4034024,6085917,1314950
4034024,6085917,1317738
1226677,4752538,731137
1226677,4752538,1040997
1226677,4752538,1043774
1226677,4752538,1046573
5435783,1275720,258296
5435783,1275720,332791
5435783,1275720,335590
5435783,1275720,338400
1226684,6968553,1376701
1226684,6968553,1496851
1226684,6968553,1499650
1226684,6968553,2039211
2630537,6517180,2212357
2630537,6517180,2377924
2630537,6517180,2380668
2630537,6517180,2611713
4034048,3587922,574384
4034048,3587922,805895
4034048,3587922,808672
4034048,3587922,811471
5435816,8470703,1243896
5435816,8470703,1808708
5435816,8470703,1811430
5435816,8470703,1814229
4034072,5153491,788580
4034075,1868,313484
4034072,5153491,1128168
4034075,1868,466341
4034072,5153491,1130956
4034075,1868,469129
4034075,1868,470221
4034072,5153491,1133821
1226745,1140617,240408
1226745,1140617,303658
1226745,1140617,306446
1226745,1140617,309245
4034111,7576030,1116841
4034111,7576030,1620068
4034111,7576030,1622812
4034111,7576030,1625611
5435887,8041440,1180007
5435887,8041440,1717320
5435887,8041440,1720097
5435887,8041440,1722896
5435896,3524296,595950
5435896,3524296,838259
5435896,3524296,841036
5435896,3524296,843835
5435898,894163,811614
5435898,894163,859533
5435898,894163,862299
5435898,894163,865098
1226775,1499510,287667
1226775,1499510,378444
1226775,1499510,381199
1226775,1499510,383998
1226792,4157759,651497
1226792,4157759,923570
1226792,4157759,926325
1226792,4157759,929124
2630671,6754341,1051904
4034177,18270446,2589463
2630671,6754341,1494744
2630671,6754341,1497521
2630671,6754341,1500330
4034177,18270446,3822066
4034177,18270446,3824854
4034177,18270446,3827653
4034181,14264928,4686873
4034181,14264928,5645002
4034181,14264928,5647779
4034181,14264928,5650578
1226836,2251,25346
1226836,2251,26515
1226836,2251,27684
1226836,2251,28853
2630711,1882,25346
2630711,1882,26441
2630711,1882,27536
2630711,1882,28631
5435990,2515617,427260
5435990,2515617,585735
5435990,2515617,588479
5435990,2515617,591278
2630731,1210863,251332
2630731,1210863,319564
2630731,1210863,322352
2630731,1210863,325151
2630740,1208803,246998
2630740,1208803,317382
2630740,1208803,320170
2630740,1208803,322969
1226882,1426170,280511
1226882,1426170,363266
1226882,1426170,366043
1226882,1426170,368853
2630759,917083,211757
2630759,917083,260989
2630759,917083,263777
2630759,917083,266576
2630761,7217962,1125715
2630761,7217962,1602010
2630761,7217962,1604776
2630761,7217962,1607575
4034292,1403,16089
4034292,1403,17389
4034292,1403,18680
4034292,1403,19971
1226921,16057336,2276058
1226921,16057336,3352104
1226921,16057336,3354892
1226921,16057336,3357691
1226924,4571,3497339
1226924,4571,3498971
1226924,4571,3500603
1226924,4571,3502235
4034318,3755883,597380
4034318,3755883,837396
4034318,3755883,840184
4034318,3755883,842983
5436105,1701544,318291
5436105,1701544,418617
5436105,1701544,421394
5436105,1701544,424193
1226953,779,16089
1226953,779,17264
1226953,779,18430
1226953,779,19596
4034371,2000265,358394
4034371,2000265,482332
4034371,2000265,485098
4034371,2000265,487897
1227007,2096075,369072
1227007,2096075,500728
1227007,2096075,503505
1227007,2096075,506304
5436138,1564046,298819
5436138,1564046,390353
5436138,1564046,393108
5436138,1564046,395907
2630865,1535978,296268
2630865,1535978,384571
2630865,1535978,387359
2630865,1535978,390169
2630876,3573213,572345
2630876,3573213,804234
2630876,3573213,807033
2630876,3573213,809832
1227056,4240158,662275
1227056,4240158,937511
1227056,4240158,940299
1227056,4240158,943098
4034426,1967271,356454
4034426,1967271,476459
4034426,1967271,479225
4034426,1967271,482024
1227071,955099,256382
1227071,955099,302528
1227071,955099,305326
1227071,955099,308125
4034435,2917617,482940
4034435,2917617,669519
4034435,2917617,672274
4034435,2917617,675073
2630919,5906626,887945
2630919,5906626,1278471
2630919,5906626,1281270
2630919,5906626,1284069
1227097,1298340,261716
1227097,1298340,336425
1227097,1298340,339213
1227097,1298340,342012
1227107,2379998,407495
1227107,2379998,556619
1227107,2379998,559407
1227107,2379998,562206
5436232,2315274,400367
5436232,2315274,544365
5436232,2315274,547164
5436232,2315274,549963
4034488,4999147,766842
4034488,4999147,1095379
4034488,4999147,1098167
4034488,4999147,1177990
5436251,2246173,620617
5436251,2246173,735482
5436251,2246173,738259
5436251,2246173,754578
5436257,1554402,296425
5436257,1554402,391158
5436257,1554402,393935
5436257,1554402,396745
5436264,1351784,269770
5436264,1351784,348039
5436264,1351784,350761
5436264,1351784,353560
2630980,2942772,488308
2630980,2942772,673877
2630980,2942772,676643
2630980,2942772,679442
1227160,19482355,2740670
1227160,19482355,4054736
1227160,19482355,4057502
1227160,19482355,4060301
1227163,4282678,3560057
1227163,4282678,3836904
1227163,4282678,3839670
1227163,4282678,3842469
4034553,2234082,391911
4034553,2234082,533652
4034553,2234082,536440
4034553,2234082,539239
4034554,3021997,758312
4034554,3021997,951333
4034554,3021997,954121
4034554,3021997,956920
5436312,8513913,1243179
4034556,7386922,1092659
5436312,8513913,1810783
4034556,7386922,1580262
5436312,8513913,1813571
4034556,7386922,1583028
5436312,8513913,1816370
4034556,7386922,1585827
1227191,4693104,725706
1227191,4693104,1031113
1227191,4693104,1033890
1227191,4693104,1036700
2631026,2810667,466493
2631026,2810667,646164
2631026,2810667,648930
2631026,2810667,651729
5436335,1836897,335933
5436335,1836897,446517
5436335,1836897,449283
5436335,1836897,452082
5436358,805,18709
5436350,29407524,4097783
5436358,805,1739829
5436358,805,1742617
5436358,805,1743788
5436350,29407524,6084834
5436350,29407524,6087600
5436350,29407524,6090399
5436365,8837772,1996239
5436365,8837772,2606171
