40003,0.00727306,9000
44084,0.00795776,9000
26048,0.0100646,9000
46059,0.0103854,9000
40004,0.011228,9000
20135,0.0112829,9000
22076,0.0127462,9000
30098,0.0137591,9000
37984,0.0141788,9000
44084,0.0152451,9000
34048,0.0157214,9000
46059,0.0169827,9000
10155,0.0171214,9000
40004,0.017687,9000
24039,0.0207,6000
34048,0.0222576,9000
35940,0.0231095,9000
37984,0.0241391,9000
30099,0.0243843,9000
46060,0.0265987,9000
12118,0.027154,9000
40005,0.0292011,9000
35940,0.0309663,9000
18086,0.0310424,9000
8118,0.031476,7500
10156,0.0320094,9000
1,0.0322399,9000
28048,0.0330675,9000
46060,0.0336855,9000
34049,0.0343377,1500
35941,0.0375033,9000
18086,0.0383313,9000
37984,0.0387191,9000
1,0.0390946,9000
8119,0.0400168,9000
8120,0.0409401,9000
8121,0.0411747,9000
40005,0.0412011,9000
37985,0.0412664,9000
35942,0.0418469,9000
6173,0.04537,9000
34050,0.0460484,9000
8119,0.0461018,9000
35943,0.0463225,9000
34049,0.0463377,1500
10157,0.0463683,7500
35941,0.0485134,9000
40005,0.0485999,9000
40006,0.0490711,3000
37985,0.0532664,9000
8122,0.0533659,9000
35943,0.0537705,9000
35942,0.0538469,9000
14027,0.0553263,9000
40005,0.0565999,9000
8123,0.0578732,9000
12122,0.0593849,9000
35942,0.0600338,9000
35941,0.0605134,9000
40006,0.0610711,3000
18087,0.0614951,9000
14027,0.0616334,9000
30101,0.0625097,9000
37985,0.0625851,9000
8122,0.0627883,9000
6173,0.0629507,9000
34050,0.0640484,9000
2035,0.066072,9000
12121,0.0665058,9000
3,0.0667966,9000
8122,0.0687942,9000
2037,0.0688262,9000
18087,0.0693253,9000
35941,0.0696034,9000
8123,0.0698732,9000
37985,0.0705851,9000
18088,0.07134,9000
12122,0.0713849,9000
35942,0.0720338,9000
40005,0.0725999,9000
26051,0.0735253,7500
3,0.0742628,7500
8126,0.0742936,9000
37984,0.0748079,9000
2037,0.0758579,9000
32058,0.0761871,9000
44087,0.0772762,9000
8122,0.0777867,9000
12122,0.0779609,9000
2035,0.0780336,9000
18088,0.0780626,9000
8123,0.0781171,9000
35941,0.0782181,9000
37985,0.0782916,9000
16065,0.0794235,9000
40007,0.079527,9000
35942,0.0795968,9000
42004,0.0800034,9000
2038,0.0803031,9000
4,0.0805926,9000
24040,0.0814536,9000
18087,0.081599,9000
34050,0.0825711,9000
26051,0.0836309,6000
32058,0.0842521,9000
32059,0.0845966,9000
44087,0.0849475,9000
8123,0.0858502,9000
40005,0.0860106,9000
3,0.0862628,7500
46063,0.0866354,9000
8122,0.0868945,9000
2037,0.0878579,9000
35941,0.0880248,9000
5,0.0882438,9000
32061,0.0882911,9000
4,0.0888956,9000
12122,0.0888961,9000
2035,0.0889688,9000
10158,0.0892581,9000
40008,0.0899476,9000
37985,0.0900212,9000
20137,0.0904376,7500
35942,0.0908211,9000
32058,0.0914015,9000
40007,0.091527,9000
2038,0.0923031,9000
6175,0.0924107,9000
16066,0.0925594,4500
3,0.0930415,6000
37986,0.0932631,9000
24040,0.0934536,9000
40009,0.0940857,9000
8123,0.0945436,9000
28050,0.0953446,9000
26051,0.0956309,6000
8128,0.0957029,9000
2037,0.0957919,7500
12122,0.0959218,9000
46063,0.0959716,9000
8122,0.0959848,9000
5,0.0970956,9000
37985,0.0977517,9000
32061,0.0980296,9000
35942,0.098247,9000
35941,0.098537,9000
4,0.0991825,9000
20138,0.100381,9000
32058,0.10039,9000
6176,0.100635,9000
20137,0.100986,6000
3,0.101041,6000
42005,0.101233,9000
16067,0.101567,9000
40008,0.101948,9000
40005,0.102011,9000
8128,0.102593,9000
26051,0.103171,6000
10159,0.103245,9000
26053,0.103256,9000
2037,0.103792,7500
8123,0.103836,9000
2038,0.104661,9000
5,0.104693,9000
8122,0.105186,9000
12122,0.10565,9000
24040,0.105976,9000
40009,0.106086,9000
35942,0.106748,9000
40003,0.00727306,9000
44084,0.00795776,9000
26048,0.0100646,9000
46059,0.0103854,9000
40004,0.011228,9000
20135,0.0112829,9000
22076,0.0127462,9000
30098,0.0137591,9000
37984,0.0141788,9000
44084,0.0152451,9000
34048,0.0157214,9000
46059,0.0169827,9000
10155,0.0171214,9000
40004,0.017687,9000
24039,0.0207,6000
34048,0.0222576,9000
35940,0.0231095,9000
37984,0.0241391,9000
30099,0.0243843,9000
46060,0.0265987,9000
12118,0.027154,9000
40005,0.0292011,9000
35940,0.0309663,9000
18086,0.0310424,9000
8118,0.031476,7500
10156,0.0320094,9000
1,0.0322399,9000
28048,0.0330675,9000
46060,0.0336855,9000
34049,0.0343377,1500
35941,0.0375033,9000
18086,0.0383313,9000
37984,0.0387191,9000
1,0.0390946,9000
8119,0.0400168,9000
8120,0.0409401,9000
8121,0.0411747,9000
40005,0.0412011,9000
37985,0.0412664,9000
35942,0.0418469,9000
6173,0.04537,9000
34050,0.0460484,9000
8119,0.0461018,9000
35943,0.0463225,9000
34049,0.0463377,1500
10157,0.0463683,7500
35941,0.0485134,9000
40005,0.0485999,9000
40006,0.0490711,3000
37985,0.0532664,9000
8122,0.0533659,9000
35943,0.0537705,9000
35942,0.0538469,9000
14027,0.0553263,9000
40005,0.0565999,9000
8123,0.0578732,9000
12122,0.0593849,9000
35942,0.0600338,9000
35941,0.0605134,9000
40006,0.0610711,3000
18087,0.0614951,9000
14027,0.0616334,9000
30101,0.0625097,9000
37985,0.0625851,9000
8122,0.0627883,9000
6173,0.0629507,9000
34050,0.0640484,9000
2035,0.066072,9000
12121,0.0665058,9000
3,0.0667966,9000
8122,0.0687942,9000
2037,0.0688262,9000
18087,0.0693253,9000
35941,0.0696034,9000
8123,0.0698732,9000
37985,0.0705851,9000
18088,0.07134,9000
12122,0.0713849,9000
35942,0.0720338,9000
40005,0.0725999,9000
26051,0.0735253,7500
3,0.0742628,7500
8126,0.0742936,9000
37984,0.0748079,9000
2037,0.0758579,9000
32058,0.0761871,9000
44087,0.0772762,9000
8122,0.0777867,9000
12122,0.0779609,9000
2035,0.0780336,9000
18088,0.0780626,9000
8123,0.0781171,9000
35941,0.0782181,9000
37985,0.0782916,9000
16065,0.0794235,9000
40007,0.079527,9000
35942,0.0795968,9000
42004,0.0800034,9000
2038,0.0803031,9000
4,0.0805926,9000
24040,0.0814536,9000
18087,0.081599,9000
34050,0.0825711,9000
26051,0.0836309,6000
32058,0.0842521,9000
32059,0.0845966,9000
44087,0.0849475,9000
8123,0.0858502,9000
40005,0.0860106,9000
3,0.0862628,7500
46063,0.0866354,9000
8122,0.0868945,9000
2037,0.0878579,9000
35941,0.0880248,9000
5,0.0882438,9000
32061,0.0882911,9000
4,0.0888956,9000
12122,0.0888961,9000
2035,0.0889688,9000
10158,0.0892581,9000
40008,0.0899476,9000
37985,0.0900212,9000
20137,0.0904376,7500
35942,0.0908211,9000
32058,0.0914015,9000
40007,0.091527,9000
2038,0.0923031,9000
6175,0.0924107,9000
16066,0.0925594,4500
3,0.0930415,6000
37986,0.0932631,9000
24040,0.0934536,9000
40009,0.0940857,9000
8123,0.0945436,9000
28050,0.0953446,9000
26051,0.0956309,6000
8128,0.0957029,9000
2037,0.0957919,7500
12122,0.0959218,9000
46063,0.0959716,9000
8122,0.0959848,9000
5,0.0970956,9000
37985,0.0977517,9000
32061,0.0980296,9000
35942,0.098247,9000
35941,0.098537,9000
4,0.0991825,9000
20138,0.100381,9000
32058,0.10039,9000
6176,0.100635,9000
20137,0.100986,6000
3,0.101041,6000
42005,0.101233,9000
16067,0.101567,9000
40008,0.101948,9000
40005,0.102011,9000
8128,0.102593,9000
26051,0.103171,6000
10159,0.103245,9000
26053,0.103256,9000
2037,0.103792,7500
8123,0.103836,9000
2038,0.104661,9000
5,0.104693,9000
8122,0.105186,9000
12122,0.10565,9000
24040,0.105976,9000
40009,0.106086,9000
35942,0.106748,9000
35944,0.107112,9000
40007,0.107527,9000
4,0.107669,9000
4089,0.10825,9000
10160,0.108323,9000
16068,0.108498,9000
37985,0.108585,9000
16067,0.108796,9000
20138,0.108869,6000
4090,0.109721,9000
6176,0.109939,9000
35941,0.110134,9000
18090,0.110173,9000
22079,0.110688,9000
8123,0.110725,9000
40005,0.110996,9000
32058,0.111711,9000
32062,0.111711,9000
46065,0.11315,9000
16069,0.113212,9000
10159,0.113438,9000
12122,0.113866,9000
5,0.113948,9000
8122,0.114286,9000
18089,0.114626,9000
40007,0.115051,9000
35944,0.116217,9000
24040,0.116244,9000
2037,0.116477,6000
2038,0.117057,9000
32063,0.117085,9000
4089,0.117512,9000
6176,0.117661,9000
16067,0.117688,9000
22079,0.117906,9000
40008,0.117948,9000
35942,0.118024,9000
40005,0.118996,9000
35941,0.119147,9000
12124,0.119399,7500
4,0.119471,9000
4090,0.119473,9000
8129,0.119617,9000
4091,0.120048,9000
18090,0.1203,9000
10160,0.120323,9000
37985,0.120585,9000
40009,0.122086,9000
46065,0.122201,9000
44088,0.122324,7500
40007,0.123051,9000
30103,0.123273,9000
5,0.123372,9000
16071,0.123491,7500
24043,0.123535,9000
8122,0.123581,9000
16067,0.123708,9000
35944,0.124217,9000
20140,0.125085,9000
10159,0.125438,9000
24040,0.125677,9000
4090,0.126051,7500
14030,0.126416,9000
40008,0.126649,9000
2038,0.126719,9000
4091,0.126848,9000
4089,0.126865,9000
6176,0.126865,9000
20141,0.12748,9000
37985,0.128246,9000
42006,0.128264,9000
46065,0.128334,9000
32063,0.128392,9000
37988,0.128893,9000
18091,0.129528,9000
35941,0.129547,9000
30103,0.129956,9000
35942,0.130024,9000
24043,0.130127,9000
46067,0.130477,1500
6,0.130737,9000
35944,0.131086,9000
16071,0.131431,6000
4,0.131471,9000
18090,0.1323,9000
16067,0.132413,9000
10160,0.132481,7500
8122,0.132696,9000
2040,0.133287,9000
7,0.133361,1500
2038,0.133434,6000
24040,0.133584,9000
6176,0.133651,9000
4089,0.134865,9000
40005,0.134996,9000
42006,0.135293,9000
5,0.135372,9000
20142,0.135387,9000
34051,0.135655,9000
20141,0.136194,9000
14030,0.136213,9000
40009,0.136262,9000
35942,0.13688,9000
6,0.137815,9000
4090,0.138051,7500
8,0.138288,9000
4,0.138303,9000
40008,0.138649,9000
4091,0.138848,9000
40007,0.139051,9000
35944,0.139086,9000
10163,0.1397,9000
46065,0.139836,9000
37985,0.140246,9000
32063,0.140392,9000
37988,0.140893,9000
10159,0.140933,7500
9,0.141078,9000
4089,0.141453,9000
35941,0.141506,9000
18091,0.141528,9000
24040,0.141584,9000
5,0.141888,9000
8122,0.141925,9000
32065,0.142121,9000
6176,0.14312,9000
16067,0.144149,9000
10162,0.144189,9000
20141,0.144194,9000
4092,0.14525,9000
2040,0.145287,9000
4090,0.145656,6000
4,0.146303,9000
32066,0.146327,9000
4091,0.147106,9000
20142,0.147267,9000
42006,0.147293,9000
40007,0.147368,9000
34051,0.147655,9000
37988,0.148092,9000
14030,0.148213,9000
40009,0.148262,9000
18090,0.1483,9000
10160,0.148481,7500
30104,0.148576,9000
24040,0.148874,7500
35942,0.14888,9000
6176,0.149207,7500
4089,0.149453,9000
5,0.149888,9000
16072,0.150169,7500
8122,0.151241,9000
10163,0.1517,9000
35944,0.151709,9000
46065,0.151836,9000
44091,0.152167,1500
20144,0.152417,9000
10159,0.152933,7500
9,0.153078,9000
35941,0.153506,9000
4090,0.153656,6000
37985,0.153738,9000
18091,0.153783,9000
20141,0.154023,9000
32063,0.15403,9000
4,0.15408,9000
42009,0.154249,9000
2042,0.154336,9000
40008,0.154649,9000
4091,0.155106,9000
16067,0.156149,9000
32066,0.156259,9000
42010,0.15684,7500
24040,0.156874,7500
14030,0.157633,9000
10160,0.158066,6000
30104,0.158118,9000
2040,0.158365,9000
40005,0.15889,9000
26055,0.159005,6000
34051,0.159035,9000
20142,0.159267,9000
40010,0.159324,9000
40007,0.159368,9000
42006,0.159658,9000
4089,0.15966,9000
16072,0.159693,6000
37988,0.160092,9000
16074,0.160155,9000
8122,0.160376,9000
12,0.161183,9000
42009,0.161406,9000
20141,0.162023,9000
44092,0.162145,4500
5,0.162196,9000
18090,0.162241,9000
10163,0.162702,9000
24044,0.163047,9000
26056,0.16361,9000
35944,0.163709,9000
4094,0.163716,9000
40009,0.164262,9000
20144,0.164417,9000
46065,0.164866,9000
35942,0.16488,9000
6179,0.165237,7500
24045,0.165592,9000
10159,0.165671,6000
37985,0.165738,9000
18091,0.165783,9000
16075,0.166011,7500
32063,0.16603,9000
4,0.16608,9000
2044,0.166107,9000
35941,0.16657,9000
16074,0.166952,9000
42010,0.167019,6000
4095,0.167272,9000
18092,0.167482,9000
12,0.16799,9000
10164,0.168207,9000
32066,0.168259,9000
30105,0.169171,9000
16067,0.169481,9000
8122,0.169564,9000
26055,0.169583,3000
4091,0.169586,9000
14030,0.169633,9000
8132,0.169732,3000
2045,0.169783,9000
10160,0.170066,6000
30104,0.170118,9000
42011,0.170118,9000
24040,0.170424,7500
14031,0.170675,9000
40005,0.17089,9000
34051,0.171035,9000
8133,0.171099,9000
46065,0.171164,9000
10165,0.171171,9000
24046,0.171173,9000
37989,0.171528,9000
35942,0.171646,9000
4089,0.17166,9000
16072,0.171693,6000
34052,0.171747,9000
4094,0.171896,9000
4096,0.171976,9000
24047,0.172114,9000
42013,0.172412,6000
42012,0.172653,6000
32067,0.172757,9000
46069,0.172835,9000
20142,0.172908,9000
16078,0.172908,9000
35941,0.172955,9000
42006,0.173041,9000
2040,0.173685,9000
5,0.174196,9000
26056,0.174214,9000
10164,0.174699,9000
10163,0.174702,9000
40007,0.175368,9000
20144,0.175374,9000
16067,0.175819,9000
18090,0.175883,9000
37988,0.176092,9000
16077,0.176165,9000
44093,0.176388,9000
24045,0.176502,7500
30104,0.176612,9000
24040,0.176766,7500
6179,0.177237,7500
20141,0.177466,9000
10159,0.177671,6000
32066,0.177927,9000
2044,0.178107,9000
14031,0.178311,9000
16072,0.17836,6000
8122,0.178737,9000
24047,0.178881,9000
42010,0.179019,6000
46065,0.179164,9000
18092,0.179482,9000
4096,0.179501,9000
35942,0.179646,9000
35944,0.179709,9000
18089,0.180255,9000
42006,0.180309,9000
2046,0.180385,9000
30105,0.180552,9000
35941,0.180955,9000
22080,0.181428,9000
2047,0.181441,9000
4091,0.181586,9000
8132,0.181732,3000
37985,0.181738,9000
2045,0.181783,9000
18091,0.181783,9000
32063,0.18203,9000
4,0.18208,9000
42011,0.182118,9000
8134,0.182721,9000
12126,0.182794,9000
37990,0.183158,9000
37989,0.183528,9000
16067,0.183819,9000
30106,0.184378,9000
30104,0.184612,9000
32067,0.184757,9000
46069,0.184835,9000
20142,0.184908,9000
16078,0.184908,9000
37991,0.185069,9000
12127,0.185281,9000
6182,0.185416,9000
14030,0.185633,9000
2040,0.185685,9000
35947,0.185823,9000
26056,0.186214,9000
37988,0.186251,9000
16072,0.18636,6000
40008,0.186649,9000
40005,0.18689,9000
34051,0.187035,9000
42010,0.187157,6000
46070,0.187198,9000
20144,0.187374,9000
46065,0.187556,9000
4089,0.18766,9000
8122,0.187836,9000
18090,0.187883,9000
42006,0.188309,9000
40007,0.188425,9000
24045,0.188502,7500
18093,0.189413,9000
20141,0.189466,9000
4,0.18969,9000
18094,0.189848,9000
44095,0.189908,9000
32066,0.189927,9000
35941,0.190107,9000
16080,0.190139,9000
5,0.190196,9000
14031,0.190311,9000
10166,0.19056,9000
10163,0.190702,9000
18091,0.191082,9000
20142,0.191662,9000
18092,0.192171,9000
30104,0.192179,9000
30107,0.192244,9000
35944,0.192248,9000
2046,0.192385,9000
14030,0.192386,9000
30105,0.192552,9000
22080,0.192613,9000
16067,0.192753,9000
40008,0.192859,9000
6179,0.193237,7500
16078,0.193267,9000
2047,0.193441,9000
10159,0.193671,6000
2044,0.194107,9000
26056,0.194162,9000
42011,0.194194,9000
8134,0.194721,9000
4089,0.194777,9000
12126,0.194794,9000
37985,0.195048,9000
42010,0.195157,6000
37990,0.195158,9000
12128,0.195374,9000
46065,0.195556,9000
35942,0.195646,9000
37989,0.195968,9000
40009,0.196262,9000
32068,0.19628,9000
20144,0.196826,9000
8122,0.197042,9000
37991,0.197069,9000
18090,0.197117,9000
20141,0.197188,9000
6182,0.197416,9000
42006,0.197476,9000
4091,0.197586,9000
