22,3202,ns3::TcpNewReno,0.01,10,49160,347804,1285032
22,3202,ns3::TcpNewReno,0.01,10,49160,347847,1285075
10,7973,ns3::TcpNewReno,0.01,10,40358,340162,2128391
10,7973,ns3::TcpNewReno,0.01,10,40358,340205,2128434
15,8956,ns3::TcpNewReno,0.01,10,26752,131288,3517473
15,8956,ns3::TcpNewReno,0.01,10,26752,131331,3517516
12,3203,ns3::TcpNewReno,0.01,10,65372,364216,3889204
12,3203,ns3::TcpNewReno,0.01,10,65372,364259,3889247
4,2844,ns3::TcpNewReno,0.01,10,34403,137624,4200599
4,2844,ns3::TcpNewReno,0.01,10,34403,137667,4200642
23,7686,ns3::TcpNewReno,0.01,10,184070,613220,4281038
23,7686,ns3::TcpNewReno,0.01,10,184070,613263,4281081
6,9576,ns3::TcpNewReno,0.01,10,194989,1040133,4542567
6,9576,ns3::TcpNewReno,0.01,10,194989,1040176,4542610
23,4457,ns3::TcpNewReno,0.01,10,69020,434090,4911854
23,4457,ns3::TcpNewReno,0.01,10,69020,434133,4911897
17,9272,ns3::TcpNewReno,0.01,10,3225430,2996506,5040771
17,9272,ns3::TcpNewReno,0.01,10,3225430,2996549,5040814
12,671,ns3::TcpNewReno,0.01,10,139115,281269,5284273
12,671,ns3::TcpNewReno,0.01,10,139115,281312,5284316
22,7975,ns3::TcpNewReno,0.01,10,2939,93244,5298526
22,7975,ns3::TcpNewReno,0.01,10,2939,93287,5298569
5,978,ns3::TcpNewReno,0.01,10,1446783,2027594,6739510
5,978,ns3::TcpNewReno,0.01,10,1446783,2027637,6739553
12,1873,ns3::TcpNewReno,0.01,10,154016,561506,6812941
12,1873,ns3::TcpNewReno,0.01,10,154016,561549,6812984
8,7976,ns3::TcpNewReno,0.01,10,69315,214440,7108995
8,7976,ns3::TcpNewReno,0.01,10,69315,214483,7109038
5,6099,ns3::TcpNewReno,0.01,10,914651,3525460,7325890
5,6099,ns3::TcpNewReno,0.01,10,914651,3525503,7325933
2,672,ns3::TcpNewReno,0.01,10,786154,819715,8863869
2,672,ns3::TcpNewReno,0.01,10,786154,819758,8863912
14,9577,ns3::TcpNewReno,0.01,10,20132,97800,10859468
14,9577,ns3::TcpNewReno,0.01,10,20132,97843,10859511
16,6421,ns3::TcpNewReno,0.01,10,3944,103735,10967154
16,6421,ns3::TcpNewReno,0.01,10,3944,103778,10967197
16,3547,ns3::TcpNewReno,0.01,10,10161963,9177173,11098307
16,3547,ns3::TcpNewReno,0.01,10,10161963,9177216,11098350
20,5783,ns3::TcpNewReno,0.01,10,28980,269221,11468678
20,5783,ns3::TcpNewReno,0.01,10,28980,269264,11468721
18,8957,ns3::TcpNewReno,0.01,10,25003,284598,12226132
18,8957,ns3::TcpNewReno,0.01,10,25003,284641,12226175
16,7687,ns3::TcpNewReno,0.01,10,467289,1610998,13108701
16,7687,ns3::TcpNewReno,0.01,10,467289,1611041,13108744
12,9273,ns3::TcpNewReno,0.01,10,1572,97176,13870174
12,9273,ns3::TcpNewReno,0.01,10,1572,97219,13870217
20,3548,ns3::TcpNewReno,0.01,10,4406112,4530772,15744795
20,3548,ns3::TcpNewReno,0.01,10,4406112,4530815,15744838
14,3549,ns3::TcpNewReno,0.01,10,38177,169635,15991836
14,3549,ns3::TcpNewReno,0.01,10,38177,169678,15991879
0,7688,ns3::TcpNewReno,0.01,10,756151,821227,16039316
0,7688,ns3::TcpNewReno,0.01,10,756151,821270,16039359
14,7393,ns3::TcpNewReno,0.01,10,56321,439866,17003748
14,7393,ns3::TcpNewReno,0.01,10,56321,439909,17003791
18,4782,ns3::TcpNewReno,0.01,10,1310638,1246784,17088269
18,4782,ns3::TcpNewReno,0.01,10,1310638,1246827,17088312
14,7098,ns3::TcpNewReno,0.01,10,8572056,7685173,17389732
14,7098,ns3::TcpNewReno,0.01,10,8572056,7685216,17389775
1,6422,ns3::TcpNewReno,0.01,10,1904230,1730172,18637357
1,6422,ns3::TcpNewReno,0.01,10,1904230,1730215,18637400
22,5116,ns3::TcpNewReno,0.01,10,7867,101007,19077288
22,5116,ns3::TcpNewReno,0.01,10,7867,101050,19077331
17,6102,ns3::TcpNewReno,0.01,10,1748269,1603167,19154452
17,6102,ns3::TcpNewReno,0.01,10,1748269,1603210,19154495
18,7394,ns3::TcpNewReno,0.01,10,22867,266425,19300940
18,7394,ns3::TcpNewReno,0.01,10,22867,266468,19300983
10,2846,ns3::TcpNewReno,0.01,10,48479,392770,20051623
10,2846,ns3::TcpNewReno,0.01,10,48479,392813,20051666
21,674,ns3::TcpNewReno,0.01,10,6271,54135,20147320
21,674,ns3::TcpNewReno,0.01,10,6271,54178,20147363
21,5117,ns3::TcpNewReno,0.01,10,90958,232356,20182941
21,5117,ns3::TcpNewReno,0.01,10,90958,232399,20182984
0,5784,ns3::TcpNewReno,0.01,10,12898,201889,20432560
0,5784,ns3::TcpNewReno,0.01,10,12898,201932,20432603
0,4153,ns3::TcpNewReno,0.01,10,5290796,5084958,21107785
0,4153,ns3::TcpNewReno,0.01,10,5290796,5085001,21107828
10,3205,ns3::TcpNewReno,0.01,10,60145,441665,21570178
10,3205,ns3::TcpNewReno,0.01,10,60145,441708,21570221
16,675,ns3::TcpNewReno,0.01,10,191050,1038455,21856549
16,675,ns3::TcpNewReno,0.01,10,191050,1038498,21856592
9,7392,ns3::TcpNewReno,0.01,10,9062282,7574945,22510829
9,7392,ns3::TcpNewReno,0.01,10,9062282,7574988,22510872
6,1874,ns3::TcpNewReno,0.01,10,20759,189613,22679875
