7973,10,0.00663733,4540,0,40358,0.945
3547,16,0.00667168,4540,0,10161963,0.402
3547,16,0.0103149,9040,27324,10161963,0.591
9272,17,0.0106901,9040,36432,3225430,0.598
8956,15,0.0115552,4540,0,26752,0.402
9576,6,0.0122739,4540,0,194989,0.869
3203,12,0.0122858,4540,0,65372,0.803
7686,23,0.0128334,4540,0,184070,0.875
2844,4,0.0138112,4540,0,34403,0.402
4457,23,0.0154589,4540,0,69020,0.803
671,12,0.0169446,4540,0,139115,0.402
7975,22,0.0178832,4540,0,2939,0.804
1873,12,0.0213607,4540,0,154016,0.804
7976,8,0.0232498,4540,0,69315,0.402
978,5,0.0241463,9040,36432,1446783,1.283
672,2,0.0306778,9040,27324,786154,0.597
9577,14,0.0361388,4540,0,20132,0.402
8957,18,0.0403784,4540,0,25003,0.852
3548,20,0.0449599,9040,4554,4406112,1.152
9273,12,0.0464511,4540,0,1572,0.838
7392,9,0.0500543,4540,0,9062282,0.402
3549,14,0.0529889,4540,0,38177,0.401
7392,9,0.053734,9040,22878,9062282,0.603
7688,0,0.055026,9040,36540,756151,0.665
7393,14,0.0557486,4540,0,56321,0.859
4782,18,0.056681,9040,31878,1310638,0.598
7687,16,0.0576511,9040,1642942,467289,9.374
6422,1,0.060394,9040,27324,1904230,0.613
4153,0,0.0627317,9040,9108,5290796,1.389
5116,22,0.064005,4540,0,7867,1.05
7394,18,0.0665039,4540,0,22867,3.326
2846,10,0.066537,4540,0,48479,1.301
5117,21,0.0680822,4540,0,90958,1.714
674,21,0.0683741,4540,0,6271,1.531
6102,17,0.0689032,3040,68422,1748269,1.614
1874,6,0.0757971,4540,0,20759,1.119
8959,12,0.076986,4540,0,198029,0.437
346,5,0.080365,4540,0,49136,1.045
4458,11,0.0804442,4540,0,76855,0.402
1875,15,0.081134,4540,0,20079,1.04
2848,22,0.082225,1540,0,328497,1.092
4459,12,0.086875,4540,0,24994,1.453
3204,10,0.0886819,9040,0,4587125,2.866
9275,22,0.0907391,4540,3162,325757,0.428
