2717615,8737680,5031267
2717615,8737680,7412027
2717615,8737680,7419995
2717615,8737680,7428193
2017782,1612337,1032821
2017782,1612337,1457301
2017782,1612337,1465177
2017782,1612337,1473375
614212,1322,16369
614212,1322,18511
614212,1322,20611
614212,1322,22711
2717662,4193142,2456926
2717662,4193142,3587882
2717662,4193142,3595982
2717662,4193142,3604082
1316651,1768731,3331900
1316651,1768731,3350517
1316651,1768731,3358577
2717680,7275007,5210462
2717680,7275007,6193513
2717680,7275007,6201435
1316651,1768731,4682862
2717680,7275007,7490093
2717697,1620,29427
2717697,1620,30598
2717697,1620,31769
2717697,1620,32940
2017830,2908,29427
2017830,2908,31628
2017830,2908,33829
2017830,2908,36030
2017833,2711,29427
2017833,2711,31471
2017833,2711,33515
2017833,2711,35559
2717710,1965094,1233185
2717710,1965094,1743815
2717710,1965094,1751921
2717710,1965094,1760073
614260,4011662,2371995
614260,4011662,3444012
614260,4011662,3452072
614260,4011662,3460227
1316708,7245796,4222226
1316708,7245796,6181155
1316708,7245796,6189123
1316708,7245796,6199793
2717743,1038257,716230
2717743,1038257,976076
2717743,1038257,984228
2717743,1038257,992426
