52619,1452533,8932104
52619,1452533,12543311
52619,1452533,12615831
52619,1452533,12688814
108331,4942884,27961096
108331,4942884,41158509
108331,4942884,41230566
108331,4942884,41304012
80542,2356,78308
80542,2356,86908
80542,2356,95508
80542,2356,104108
24438,1499,66948
24438,1499,80490
24438,1499,93601
24438,1499,106712
24438,1499,217972
24438,1499,219747
24438,1499,221491
24438,1499,223235
52644,3374923,19302792
52644,3374923,28190303
52644,3374923,28262823
52644,3374923,28335806
108368,1883588,11361989
108368,1883588,16237225
108368,1883588,16308356
108368,1883588,16381339
52686,2445810,14178232
52686,2445810,20642111
52686,2445810,20714631
52686,2445810,20787614
52703,4845952,28398483
52703,4845952,40244641
52703,4845952,40315309
52703,4845952,41357977
80632,2249,78308
80632,2249,86051
80632,2249,93794
80632,2249,101537
108426,7200373,40098314
80640,8960735,49860228
108426,7200373,59469947
108426,7200373,59542930
108426,7200373,59616376
80640,8960735,73861438
80640,8960735,73933958
80640,8960735,84271016
108433,261,245999
108433,261,249949
108433,261,253468
108433,261,256987
80644,2950,28389474
80644,2950,28402825
80644,2950,28416176
80644,2950,32906194
108427,19047824,150470021
108427,19047824,197137164
108427,19047824,197209221
108427,19047824,200342558
24528,4800659,27461902
24528,4800659,39847808
24528,4800659,39919865
24528,4800659,40143119
108452,5436845,30467493
108452,5436845,45102163
108452,5436845,45173757
108452,5436845,45246740
24545,868512,5652553
24545,868512,7739566
24545,868512,7811623
24545,868512,7884606
52779,3289954,19136618
52779,3289954,27770197
52779,3289954,27842254
52779,3289954,27915700
52782,1566150,9581390
52782,1566150,13599508
52782,1566150,13670639
52782,1566150,13744085
80721,1960896,11648797
80721,1960896,16861353
80721,1960896,16932484
80721,1960896,17005930
80657,4214,1001078308
80657,4214,1001101771
80657,4214,1001125234
80657,4214,1001148697
24589,5657,3078308
24589,5657,3113315
24589,5657,3148322
24589,5657,3183329
52809,4336471,24944158
52809,4336471,36570772
52809,4336471,36643292
52809,4336471,36716738
80741,984504,6416471
80741,984504,8773853
80741,984504,8846373
80741,984504,8984757
108464,8544,1001078308
108464,8544,1001136411
108464,8544,1001194514
108464,8544,1001252617
80756,324,19705
80756,324,24160
80756,324,28184
80756,324,32208
52846,9316902,53125264
24620,1683287,11700214
24620,1683287,15833582
24620,1683287,15905176
24620,1683287,15979486
52846,9316902,78352992
52846,9316902,78425018
52846,9316902,78498032
80773,8384542,47688181
108490,6189,1001078308
108490,6189,1001117571
108490,6189,1001156834
108490,6189,1001196097
52848,9556895,118187972
80773,8384542,70142062
80773,8384542,70213656
80773,8384542,70287071
52848,9556895,144069433
52848,9556895,144140564
52848,9556895,144214010
80792,1665830,10002460
80792,1665830,14452089
80792,1665830,14523683
80792,1665830,14596666
80798,1095687,6886148
80798,1095687,9703922
80798,1095687,9774590
80798,1095687,9847573
80802,1403219,8704231
80802,1403219,12236526
80802,1403219,12308583
80802,1403219,12381566
52878,9211724,51928269
52878,9211724,77151303
52878,9211724,77223360
52878,9211724,77295880
52882,6789,56606846
52882,6789,56650909
52882,6789,56694972
52882,6789,56739035
80826,1920,280589
80826,1920,285701
80826,1920,290813
80826,1920,295925
52898,9752206,61948796
108568,1402151,27958523
108568,1402151,27995083
108568,1402151,28031643
108568,1402151,38984104
52898,9752206,81437116
52898,9752206,81508247
52898,9752206,92205058
108570,4266269,41908209
108570,4266269,53294627
108570,4266269,53365758
108570,4266269,53438741
52907,3922720,22551338
52907,3922720,33128325
52907,3922720,33199919
52907,3922720,33272902
52910,1486763,9174530
52910,1486763,12995996
52910,1486763,13067127
52910,1486763,13140573
52921,2219402,13044837
52921,2219402,19092809
52921,2219402,19146809
52921,2219402,19219329
52942,1065351,6728797
52942,1065351,9470105
52942,1065351,9540773
52942,1065351,9614219
80867,1209355,7517036
80867,1209355,10685339
80867,1209355,10756933
80867,1209355,10830842
24695,1494098,9252936
24695,1494098,13231904
24695,1494098,13303035
24695,1494098,13376018
80880,1713981,10317695
80880,1713981,14874896
80880,1713981,14946490
80880,1713981,15019473
24754,7080202,40078510
24754,7080202,59164813
24754,7080202,59238259
24754,7080202,59312168
53009,3956887,22803591
53009,3956887,33570146
53009,3956887,33642203
53009,3956887,33715186
108614,5094,1001078308
108614,5094,1001108812
108614,5094,1001139316
108614,5094,1001169820
53032,2066,118986
53032,2066,125265
53032,2066,131544
53032,2066,137823
53043,961417,6183187
53043,961417,8606767
53043,961417,8677898
53043,961417,8750881
108704,1622580,9757256
108704,1622580,13960593
108704,1622580,14032650
108704,1622580,14105633
53051,4604808,26710716
53051,4604808,39060725
53051,4604808,39131856
53051,4604808,39205302
24826,590,19705
24826,590,26288
24826,590,32440
24826,590,38592
108719,1399028,13344311
108719,1399028,13366535
108719,1399028,13439055
108719,1399028,19159683
53063,1371061,19468200
53063,1371061,19542745
53063,1371061,19615265
53063,1371061,22607812
24858,9877638,55564276
108736,1036731,7254173
108736,1036731,9677931
108736,1036731,9750451
108736,1036731,9953788
24858,9877638,82559206
24858,9877638,82631263
24858,9877638,82703320
108744,1247316,7844036
108744,1247316,10860760
108744,1247316,10933280
108744,1247316,11006263
81015,998732,6508243
81015,998732,8960193
81015,998732,9031787
81015,998732,9104307
108750,5226632,29759480
108750,5226632,43829148
108750,5226632,43901205
108750,5226632,43974188
24880,1176977,7814415
24880,1176977,10796337
24880,1176977,10868363
24880,1176977,10940914
53096,4893272,28091633
53096,4893272,41066397
53096,4893272,41137991
53096,4893272,41211437
53153,1989,78308
53153,1989,83971
53153,1989,89634
53153,1989,95297
81070,2766,236411
81070,2766,248291
81070,2766,260171
81070,2766,333656
24934,2350371,14017319
24934,2350371,20315115
24934,2350371,20385783
24934,2350371,20459229
81080,2572557,15351615
81080,2572557,22075522
81080,2572557,22147579
81080,2572557,22220562
24948,448,19705
24948,448,25152
24948,448,30168
24948,448,35184
81042,3157,1001078308
81042,3157,1001093634
81042,3157,1001108641
81042,3157,1001123648
81109,1460621,9167070
81109,1460621,13032955
81109,1460621,13104086
81109,1460621,13177069
81115,25435950,143887286
81115,25435950,212378413
81115,25435950,212445840
81115,25435950,212519286
24925,6802,1001078308
24925,6802,1001122476
24925,6802,1001166644
24925,6802,1001210812
108864,6734828,38573342
53223,2647413,15838105
108864,6734828,56938966
108864,6734828,57010097
108864,6734828,57083080
53223,2647413,22938393
53223,2647413,23009061
53223,2647413,23082970
108872,28357162,159663083
53235,9100768,51782428
53235,9100768,76834113
53235,9100768,76904781
