3547,16,0.000416374,4540,0,10161963,0.04
9272,17,0.000441001,4540,0,3225430,0.041
7973,10,0.000507127,9040,0,40358,0.08
8956,15,0.000709385,4540,0,26752,0.04
9576,6,0.000767164,4540,0,194989,0.083
3203,12,0.000769293,4540,0,65372,0.081
3547,16,0.000773407,9040,22770,10161963,0.059
7686,23,0.000797857,4540,0,184070,0.08
9272,17,0.00080532,9040,31878,3225430,0.059
6099,5,0.000826339,4540,0,914651,0.084
2844,4,0.000844742,4540,0,34403,0.04
4457,23,0.000959681,4540,0,69020,0.08
978,5,0.00100718,4540,0,1446783,0.082
671,12,0.00103275,4540,0,139115,0.04
7975,22,0.00110596,4540,0,2939,0.081
1873,12,0.00131606,4540,0,154016,0.083
7976,8,0.00141105,4540,0,69315,0.041
672,2,0.00164097,4540,0,786154,0.04
978,5,0.00173563,9040,0,1446783,0.118
672,2,0.00199219,9040,0,786154,0.058
7098,14,0.00200847,4540,0,8572056,0.085
9577,14,0.00218439,4540,0,20132,0.04
5783,20,0.00231041,4540,0,28980,0.088
3548,20,0.00231045,4540,4608,4406112,0.084
7687,16,0.00236858,4540,680832,467289,0.087
8957,18,0.00246087,4540,0,25003,0.089
7098,14,0.00275041,9040,0,8572056,0.123
9273,12,0.00282677,4540,0,1572,0.09
7392,9,0.00301932,4540,0,9062282,0.04
3548,20,0.003049,9040,4554,4406112,0.122
7688,0,0.00307502,4540,0,756151,0.041
3549,14,0.00319718,4540,54,38177,0.042
4782,18,0.00320165,4540,0,1310638,0.041
4153,0,0.0032854,4540,54,5290796,0.098
7393,14,0.00339482,4540,54,56321,0.101
7392,9,0.0033982,9040,27324,9062282,0.063
6422,1,0.00341358,4540,0,1904230,0.04
7688,0,0.00345286,9040,9108,756151,0.062
6102,17,0.00354241,4540,0,1748269,0.04
4782,18,0.00356556,9040,4554,1310638,0.059
6422,1,0.00379343,9040,4554,1904230,0.061
5116,22,0.00387056,4540,0,7867,0.093
7394,18,0.00390042,4540,54,22867,0.11
2846,10,0.00400794,4540,0,48479,0.093
5117,21,0.00402866,4540,0,90958,0.046
674,21,0.00405774,4540,0,6271,0.047
2541,19,0.00410834,4540,0,3070907,0.099
5784,0,0.00412796,4540,0,12898,0.1
4153,0,0.00422554,9040,18216,5290796,0.152
675,16,0.00424249,4540,1202750,191050,0.096
3204,10,0.00425463,4540,0,4587125,0.101
3205,10,0.00431638,4540,9162,60145,0.109
1874,6,0.00458332,4540,0,20759,0.103
8959,12,0.00463533,4540,0,198029,0.043
4458,11,0.00484272,4540,0,76855,0.04
346,5,0.00485323,4540,0,49136,0.094
1875,15,0.00490186,4540,0,20079,0.096
5785,22,0.00490732,4540,0,7605,0.1
7687,16,0.00492907,3040,1385738,467289,0.417
3550,15,0.00495527,4540,0,9877,0.043
2848,22,0.00496328,4540,0,328497,0.096
6102,17,0.00501146,9040,91080,1748269,0.235
4783,5,0.00510821,4540,0,26928,0.099
4459,12,0.00521807,4540,0,24994,0.093
675,16,0.00533849,3040,1565790,191050,0.096
1266,20,0.00538654,4540,54,81926,0.121
9275,22,0.00546605,4540,0,325757,0.048
3204,10,0.0058329,9040,0,4587125,0.262
1876,22,0.00587365,4540,0,70080,0.094
9275,22,0.00608198,9040,18216,325757,0.099
2849,2,0.00643742,4540,0,92305,0.101
347,1,0.00646477,4540,0,1450082,0.04
2210,3,0.00649668,4540,0,28057,0.091
675,16,0.00666724,1540,2390346,191050,0.096
7690,5,0.00674104,4540,0,1446888,0.101
