22,3202,ns3::TcpNewReno,0.01,100,49160,4039644,13411948
22,3202,ns3::TcpNewReno,0.01,100,49160,4040076,13412380
10,7973,ns3::TcpNewReno,0.01,100,40358,4019253,21901557
10,7973,ns3::TcpNewReno,0.01,100,40358,4019685,21901989
15,8956,ns3::TcpNewReno,0.01,100,26752,1525802,35387654
15,8956,ns3::TcpNewReno,0.01,100,26752,1526234,35388086
12,3203,ns3::TcpNewReno,0.01,100,65372,5597424,40847329
12,3203,ns3::TcpNewReno,0.01,100,65372,5597856,40847761
4,2844,ns3::TcpNewReno,0.01,100,34403,1589854,42219606
4,2844,ns3::TcpNewReno,0.01,100,34403,1590286,42220038
23,7686,ns3::TcpNewReno,0.01,100,184070,8074701,44752905
23,7686,ns3::TcpNewReno,0.01,100,184070,8075133,44753337
6,9576,ns3::TcpNewReno,0.01,100,194989,12173044,47245479
6,9576,ns3::TcpNewReno,0.01,100,194989,12173476,47245911
17,9272,ns3::TcpNewReno,0.01,100,3225430,29759129,50201782
17,9272,ns3::TcpNewReno,0.01,100,3225430,29759561,50202214
23,4457,ns3::TcpNewReno,0.01,100,69020,5761420,50624545
23,4457,ns3::TcpNewReno,0.01,100,69020,5761852,50624977
22,7975,ns3::TcpNewReno,0.01,100,2939,947389,53029051
22,7975,ns3::TcpNewReno,0.01,100,2939,947821,53029483
12,671,ns3::TcpNewReno,0.01,100,139115,3617743,53647795
12,671,ns3::TcpNewReno,0.01,100,139115,3618175,53648227
5,978,ns3::TcpNewReno,0.01,100,1446783,20653379,67733284
5,978,ns3::TcpNewReno,0.01,100,1446783,20653811,67733716
12,1873,ns3::TcpNewReno,0.01,100,154016,7527539,70116812
12,1873,ns3::TcpNewReno,0.01,100,154016,7564402,70153675
8,7976,ns3::TcpNewReno,0.01,100,69315,2905979,71851531
8,7976,ns3::TcpNewReno,0.01,100,69315,2906411,71851963
5,6099,ns3::TcpNewReno,0.01,100,914651,37246916,75225515
5,6099,ns3::TcpNewReno,0.01,100,914651,37247348,75225947
2,672,ns3::TcpNewReno,0.01,100,786154,8500220,88941773
2,672,ns3::TcpNewReno,0.01,100,786154,8500652,88942205
14,9577,ns3::TcpNewReno,0.01,100,20132,1145507,108758360
14,9577,ns3::TcpNewReno,0.01,100,20132,1145939,108758792
16,6421,ns3::TcpNewReno,0.01,100,3944,930091,109502796
16,6421,ns3::TcpNewReno,0.01,100,3944,930523,109503228
16,3547,ns3::TcpNewReno,0.01,100,10161963,91643835,110855187
16,3547,ns3::TcpNewReno,0.01,100,10161963,91644267,110855619
20,5783,ns3::TcpNewReno,0.01,100,28980,3052980,115035578
20,5783,ns3::TcpNewReno,0.01,100,28980,3053412,115036010
18,8957,ns3::TcpNewReno,0.01,100,25003,5466229,125014304
18,8957,ns3::TcpNewReno,0.01,100,25003,5466661,125014736
16,7687,ns3::TcpNewReno,0.01,100,467289,20328663,135362322
16,7687,ns3::TcpNewReno,0.01,100,467289,20329095,135362754
12,9273,ns3::TcpNewReno,0.01,100,1572,899273,138572955
12,9273,ns3::TcpNewReno,0.01,100,1572,899705,138573387
20,3548,ns3::TcpNewReno,0.01,100,4406112,46827163,159028045
20,3548,ns3::TcpNewReno,0.01,100,4406112,46827595,159028477
