40966,7421,48402600
9605,8271644,76325483
9605,8271644,76398003
9605,8271644,76470060
9611,6365217,43597545
9611,6365217,60547522
9611,6365217,60619579
9611,6365217,60692562
9635,9833681,62514431
9635,9833681,88948444
9635,9833681,89021890
9635,9833681,89095336
30456,3206,1009074308
30456,3206,1009089708
30456,3206,1009105108
30456,3206,1009120508
9653,1141994,15119903
9653,1141994,17975256
9653,1141994,18048239
9653,1141994,18121222
41018,8934801,57746320
41018,8934801,81705595
41018,8934801,81778115
41018,8934801,81851098
20105,1244611,15727831
20105,1244611,18818149
20105,1244611,18890669
20105,1244611,18963652
30499,984626,14281945
30499,984626,16689181
30499,984626,16762164
30499,984626,16835147
9684,5403,48094308
9684,5403,48127284
9684,5403,48160260
9684,5403,48193236
9694,2398817,22040050
9694,2398817,28367777
9694,2398817,28438908
9694,2398817,28511891
30511,1131,8015705
30511,1131,8026616
30511,1131,8037096
30511,1131,8047576
20101,6400,1009074308
20101,6400,1009115259
20101,6400,1009156210
20101,6400,1009197161
41060,9816834,62679252
9696,8710,1009074308
9696,8710,1009133740
9696,8710,1009193172
9696,8710,1009252604
41060,9816834,89000956
41060,9816834,89072550
41060,9816834,89145533
9724,1628172,17833210
9724,1628172,22080662
9724,1628172,22151793
9724,1628172,22224776
20123,5590,1009074308
20123,5590,1009108779
20123,5590,1009143250
20123,5590,1009177721
30543,4105863,31547681
30543,4105863,42618261
30543,4105863,42690318
30543,4105863,42762838
41083,2541397,22774583
41083,2541397,29430782
41083,2541397,29503302
41083,2541397,29576285
20162,13485457,82647677
20162,13485457,119142042
20162,13485457,119214562
20162,13485457,119287545
9752,2042073,19948112
9752,2042073,25376732
9752,2042073,25448326
9752,2042073,25521772
30535,8228,1009074308
30535,8228,1009129884
30535,8228,1009185460
30535,8228,1009241036
20179,23343303,136567211
20179,23343303,199970022
20179,23343303,200042542
20179,23343303,200115525
30580,1571709,17494764
30580,1571709,21549991
30580,1571709,21622511
30580,1571709,21695494
30562,8377,1009074308
30562,8377,1009131075
30562,8377,1009187842
30562,8377,1009244609
20201,7183,1009074308
20201,7183,1009121524
20201,7183,1009168740
20201,7183,1009215956
20229,1995864,19919896
20229,1995864,25068527
20229,1995864,25141047
20229,1995864,25214030
41134,4433,1009074308
41134,4433,1009099524
41134,4433,1009124740
41134,4433,1009149956
9808,1931,8074308
9808,1931,8079507
9808,1931,8084706
9808,1931,8089905
41148,1673122,18113547
41148,1673122,22413809
41148,1673122,22486329
41148,1673122,22559312
41157,993669,14292024
41157,993669,16877532
41157,993669,16948663
41157,993669,17021646
9796,5857,1009074475
9796,5857,1009111083
9796,5857,1009147691
9796,5857,1009184299
20264,4768225,35069213
20264,4768225,47516611
20264,4768225,47589594
20264,4768225,47663040
20272,155,8015705
20272,155,8018807
20272,155,8021478
20272,155,8024149
30638,1878317,19126809
30638,1878317,24103289
30638,1878317,24174420
30638,1878317,24247866
20275,5241779,37573707
20275,5241779,51661473
20275,5241779,51732604
20275,5241779,51805587
30643,6536105,44609404
30643,6536105,62188058
30643,6536105,62259189
30643,6536105,62332172
9857,3146814,26150468
9857,3146814,34374340
9857,3146814,34447323
9857,3146814,34520769
20289,19198770,113741500
20289,19198770,165882906
20289,19198770,165954500
20289,19198770,166027483
30664,884648,13666451
30664,884648,15912008
30664,884648,15984991
30664,884648,16057974
9888,941624,14113600
9888,941624,16385030
9888,941624,16456624
9888,941624,16529607
9894,7619743,50864658
9894,7619743,71428250
9894,7619743,71500770
9894,7619743,71573321
30687,9325105,60380402
30687,9325105,85531622
30687,9325105,85603679
30687,9325105,85676662
41229,7566614,50326382
41229,7566614,70710748
41229,7566614,70783268
41229,7566614,70856251
9913,4141889,31601602
9913,4141889,42635242
9913,4141889,42707299
9913,4141889,42780282
20337,16235137,97489444
20337,16235137,141452447
20337,16235137,141523578
20337,16235137,141596561
9935,17653959,105387229
41251,2071723,20322597
41251,2071723,25696604
41251,2071723,25768661
41251,2071723,25840718
9935,17653959,153162217
9935,17653959,153234274
9935,17653959,153307257
9943,1974807,19652627
9943,1974807,24753475
9943,1974807,24825995
9943,1974807,24898978
20353,1905722,19330308
20353,1905722,24328641
20353,1905722,24399309
20353,1905722,24472292
41273,1870834,19199500
41273,1870834,24074302
41273,1870834,24146822
41273,1870834,24219805
30739,4713671,34674356
30739,4713671,47301250
30739,4713671,47373307
30739,4713671,47445827
41284,6125778,42363818
41284,6125778,58802977
41284,6125778,58875497
41284,6125778,58948480
9974,3351753,27260179
9974,3351753,36077050
9974,3351753,36149570
9974,3351753,36222553
9984,24809576,144357843
9984,24809576,211388800
9984,24809576,211461320
9984,24809576,211533840
20390,1812732,18749162
20390,1812732,23463544
20390,1812732,23536527
20390,1812732,23609047
9988,12405794,80425228
9988,12405794,110208024
9988,12405794,110281007
9988,12405794,129541075
20391,14337969,130213175
41304,1516,8240909
41304,1516,8242819
41304,1516,8244698
41304,1516,8246577
20391,14337969,159656533
20391,14337969,159728590
20391,14337969,167024635
30785,1691596,18055368
30785,1691596,22451233
30785,1691596,22524216
30785,1691596,22597662
30804,3700917,29124680
30804,3700917,38860857
30804,3700917,38932914
30804,3700917,39005897
41339,1224783,15563811
41339,1224783,18673590
41339,1224783,18745184
41339,1224783,18819093
30822,2232305,21158716
30822,2232305,26957620
30822,2232305,27029677
30822,2232305,27102660
41358,3791123,29714551
41358,3791123,39701547
41358,3791123,39774067
41358,3791123,39847050
10047,3457669,27834740
10047,3457669,36998999
10047,3457669,37071982
10047,3457669,37144502
41356,3590,1009074308
41356,3590,1009092779
41356,3590,1009111250
41356,3590,1009129721
20433,7556,1009074308
20433,7556,1009124508
20433,7556,1009174708
20433,7556,1009224908
30844,2775796,24104524
30844,2775796,31326842
30844,2775796,31399362
30844,2775796,31472345
30858,8366589,54877667
30858,8366589,77254553
30858,8366589,77325684
30858,8366589,77399593
20484,2809120,24365921
20484,2809120,31662685
20484,2809120,31734742
20484,2809120,31807725
30871,9277580,59665554
30871,9277580,84680023
30871,9277580,84752543
30871,9277580,84825063
30850,4455,1009074308
30850,4455,1009099699
30850,4455,1009125090
30850,4455,1009150481
20531,4885969,35630696
20531,4885969,48636534
20531,4885969,48708591
20531,4885969,48781574
20508,5141,1009074308
20508,5141,1009105187
20508,5141,1009136066
20508,5141,1009166945
30915,884223,13679256
30915,884223,15900275
30915,884223,15972795
30915,884223,16045778
30917,8045,48094308
30917,8045,48148420
30917,8045,48202532
30917,8045,48256644
30925,1935288,19466728
30925,1935288,24536149
30925,1935288,24608685
30925,1935288,24681221
41461,8828646,57243664
41461,8828646,81005723
41461,8828646,81077780
41461,8828646,81150763
41472,969200,14265521
41472,969200,16636469
41472,969200,16708526
41472,969200,16781509
30939,3352798,27186062
30939,3352798,36019468
30939,3352798,36092451
30939,3352798,36165897
30944,4269248,32189585
30944,4269248,43748853
30944,4269248,43821836
30944,4269248,43894356
10173,22834236,133565496
10173,22834236,195480784
10173,22834236,195552841
10173,22834236,195625361
41530,7037484,47880891
41530,7037484,66382297
41530,7037484,66453428
41530,7037484,66526411
10161,2976,1009074308
10161,2976,1009087868
10161,2976,1009101428
10161,2976,1009114988
