3202,22,0.000937228,4540,0,49160,0.081
7973,10,0.00178823,4540,0,40358,0.081
3547,16,0.00192113,4540,0,10161963,0.041
9272,17,0.00204426,4540,0,3225430,0.04
3547,16,0.00227817,9040,22770,10161963,0.059
9272,17,0.0024013,9040,22770,3225430,0.059
8956,15,0.00338618,4540,0,26752,0.04
9576,6,0.00350329,4540,0,194989,0.082
3203,12,0.00352499,4540,0,65372,0.08
7686,23,0.00366782,4540,0,184070,0.08
6099,5,0.00379398,4540,0,914651,0.082
2844,4,0.00406297,4540,0,34403,0.04
7686,23,0.00435885,9040,4554,184070,0.113
4457,23,0.0044797,4540,0,69020,0.083
978,5,0.00470799,4540,0,1446783,0.08
671,12,0.005003,4540,0,139115,0.041
7975,22,0.00520421,4540,0,2939,0.081
978,5,0.00539127,9040,9108,1446783,0.114
1873,12,0.00625577,4540,0,154016,0.088
7976,8,0.00689456,4540,0,69315,0.04
672,2,0.00804415,4540,0,786154,0.041
672,2,0.0083989,9040,9108,786154,0.058
7098,14,0.00970542,4540,0,8572056,0.086
7098,14,0.010425,9040,0,8572056,0.12
9577,14,0.0107665,4540,54,20132,0.045
5783,20,0.0111966,4540,0,28980,0.082
3548,20,0.0112184,4540,0,4406112,0.086
7687,16,0.0114946,4540,0,467289,0.087
8957,18,0.0119458,4540,0,25003,0.088
3548,20,0.0119458,9040,0,4406112,0.12
9273,12,0.013774,4540,0,1572,0.089
7392,9,0.0149359,4540,0,9062282,0.04
7688,0,0.0152191,4540,0,756151,0.045
7392,9,0.0152929,9040,22770,9062282,0.059
7688,0,0.0156051,9040,9108,756151,0.063
3549,14,0.0158231,4540,54,38177,0.047
4782,18,0.0158415,4540,0,1310638,0.04
4153,0,0.0160296,4540,51717,5290796,0.09
4782,18,0.0161962,9040,9108,1310638,0.058
7393,14,0.0165607,4540,54,56321,0.094
4153,0,0.0167257,9040,22770,5290796,0.114
6422,1,0.0169072,4540,0,1904230,0.04
6422,1,0.0172619,9040,9108,1904230,0.058
6102,17,0.0175513,4540,0,1748269,0.04
6102,17,0.017906,9040,9108,1748269,0.057
5116,22,0.0189782,4540,0,7867,0.092
7394,18,0.0190364,4540,0,22867,0.083
2846,10,0.0196602,4540,0,48479,0.09
5117,21,0.0199506,4540,0,90958,0.04
674,21,0.0200953,4540,4608,6271,0.042
2541,19,0.0201377,4540,0,3070907,0.089
5784,0,0.0202326,4540,54,12898,0.094
675,16,0.0208192,4540,0,191050,0.085
3204,10,0.0208588,4540,0,4587125,0.091
3205,10,0.0211258,4540,0,60145,0.087
2541,19,0.0211977,9040,4554,3070907,0.168
3204,10,0.0216137,9040,4554,4587125,0.123
1874,6,0.0224877,4540,0,20759,0.084
8959,12,0.0230095,4540,0,198029,0.045
8959,12,0.0233876,9040,0,198029,0.063
346,5,0.0238821,4540,0,49136,0.086
4458,11,0.0240529,4540,0,76855,0.04
1875,15,0.0241158,4540,0,20079,0.087
5785,22,0.0241301,4540,0,7605,0.091
2848,22,0.0244212,4540,0,328497,0.082
3550,15,0.0246017,4540,0,9877,0.04
4783,5,0.0251299,4540,0,26928,0.084
2848,22,0.0251333,9040,0,328497,0.117
4459,12,0.0257071,4540,0,24994,0.081
1266,20,0.0264084,4540,0,81926,0.08
9275,22,0.0271337,4540,0,325757,0.04
9275,22,0.0274811,9040,4554,325757,0.058
1876,22,0.0289757,4540,0,70080,0.08
2849,2,0.0317644,4540,0,92305,0.081
2210,3,0.0321065,4540,0,28057,0.08
347,1,0.0321631,4540,0,1450082,0.041
347,1,0.0325179,9040,4554,1450082,0.058
7690,5,0.0332848,4540,0,1446888,0.08
9578,8,0.0334601,4540,0,158,0.084
7690,5,0.0339614,9040,4554,1446888,0.112
1571,15,0.0359399,4540,0,69085,0.04
2211,23,0.0370179,4540,0,49759,0.08
6742,17,0.0375337,4540,0,4812994,0.04
6742,17,0.0378907,9040,22770,4812994,0.059
4461,18,0.0386191,4540,0,159440,0.041
4462,8,0.0397405,4540,0,8383,0.081
5451,3,0.0397471,4540,0,434931,0.081
5451,3,0.0404237,9040,4554,434931,0.112
7395,22,0.0407745,4540,0,7702,0.082
677,13,0.0408246,4540,0,5504,0.091
8627,11,0.0412289,4540,0,607395,0.08
9276,1,0.041452,4540,0,6624,0.08
8627,11,0.0419055,9040,4554,607395,0.112
7099,15,0.0424132,4540,0,6771251,0.04
7099,15,0.0427702,9040,22770,6771251,0.059
6744,14,0.0430967,4540,0,377867,0.08
6104,2,0.0433068,4540,0,16543,0.08
6744,14,0.0437733,9040,4554,377867,0.111
979,21,0.0438641,4540,0,1360915,0.082
3814,15,0.0445274,4540,1152784,679635,0.044
8305,2,0.0445308,4540,0,319622,0.043
979,21,0.0445455,9040,4554,1360915,0.113
8305,2,0.0449089,9040,9108,319622,0.063
9579,7,0.0462691,4540,0,9114,0.081
3814,15,0.0466577,3040,1745953,679635,0.159
4785,23,0.0467261,4540,0,1593765,0.083
4785,23,0.0474418,9040,0,1593765,0.117
3814,15,0.0481256,1540,0,679635,0.159
3814,15,0.0485658,9040,0,679635,0.073
5453,15,0.0488882,4540,0,26453,0.081
3814,15,0.0496778,4540,0,679635,0.068
3814,15,0.0500702,9040,4554,679635,0.065
7979,3,0.0515303,4540,0,63418,0.081
2542,13,0.0516812,4540,0,40267,0.081
2,6,0.052701,4540,0,27777,0.08
1572,20,0.0536818,4540,0,156449,0.08
4154,6,0.0548452,4540,0,29131,0.081
7397,19,0.055205,4540,0,1333933,0.04
4463,21,0.0554203,4540,0,2731228,0.04
7397,19,0.0555597,9040,9108,1333933,0.058
4463,21,0.0557773,9040,22770,2731228,0.059
6106,20,0.056039,9040,31878,2573153,0.059
9580,5,0.0562277,4540,0,68062,0.08
9277,19,0.056957,4540,0,94970,0.08
6107,20,0.05861,4540,0,78767,0.08
7981,21,0.0600324,4540,0,3848577,0.04
7981,21,0.0603894,9040,22770,3848577,0.059
8307,22,0.0609037,4540,0,1271140,0.08
2214,7,0.0609196,4540,0,58526,0.08
6423,18,0.0613509,4540,0,37633,0.086
8307,22,0.0615803,9040,4554,1271140,0.112
9581,1,0.0621162,4540,0,19669053,0.041
3208,20,0.0622857,4540,0,56722,0.04
9581,1,0.0624732,9040,22770,19669053,0.059
4788,11,0.063251,4540,0,74513,0.04
6747,20,0.0632576,4540,0,1638138,0.086
3,23,0.0637556,4540,0,430967,0.082
6747,20,0.0639696,9040,0,1638138,0.118
980,5,0.0641985,4540,0,9496990,0.086
8961,16,0.0643658,4540,0,23931,0.087
980,5,0.0649411,9040,0,9496990,0.121
9278,22,0.0654679,4540,0,20838,0.04
5454,4,0.0660352,4540,0,4635871,0.09
1573,16,0.0668267,4540,0,48527,0.08
8308,6,0.0672203,4540,0,2125,0.092
9279,3,0.068999,4540,0,187438,0.052
9279,3,0.0694135,9040,9108,187438,0.068
4,17,0.0699696,4540,0,8730694,0.084
4,17,0.0715211,9040,0,8730694,0.258
9280,6,0.0737663,4540,0,8591,0.084
7982,9,0.0743293,4540,0,35873,0.085
5454,4,0.0757024,9040,209484,4635871,1.61
3209,15,0.0758188,4540,0,762,0.085
4464,23,0.0763568,4540,0,23888,0.091
5120,11,0.076897,4540,0,2115999,0.04
2215,21,0.0770754,4540,0,28306,0.081
5120,11,0.0772517,9040,9108,2115999,0.058
7103,22,0.0784332,4540,0,62799,0.084
5121,15,0.0791773,4540,0,1728342,0.081
5121,15,0.0798894,9040,0,1728342,0.117
348,4,0.0801871,4540,0,5901,0.041
349,4,0.0805189,4540,0,4936493,0.088
3211,8,0.0807267,4540,0,66511,0.094
1879,19,0.0808845,4540,0,6451,0.086
349,4,0.0812536,9040,0,4936493,0.122
7104,2,0.0818281,4540,0,47851,0.086
6424,22,0.0818289,4540,0,351,0.091
4465,9,0.081864,4540,0,4267395,0.04
4465,9,0.082221,9040,22770,4267395,0.059
5455,9,0.0823551,4540,54,5910,0.089
981,1,0.0827127,4540,0,5786,0.093
9583,19,0.0832013,4540,0,12852,0.095
1269,2,0.0835628,4540,0,3545044,0.04
1269,2,0.0839198,9040,22770,3545044,0.059
3817,13,0.0847327,4540,0,21632,0.042
4466,0,0.0851057,4540,0,1737835,0.04
4466,0,0.0854604,9040,9108,1737835,0.058
5122,19,0.0857903,4540,0,23650,0.04
4789,16,0.0866729,4540,0,8335135,0.08
4467,14,0.0867752,4540,0,8111574,0.081
1270,23,0.086941,4540,0,7255,0.08
4789,16,0.0873686,9040,4554,8335135,0.114
4467,14,0.0874815,9040,0,8111574,0.117
1880,18,0.0883188,4540,0,25456,0.091
3556,12,0.0888386,4540,0,52970,0.084
4790,8,0.089079,4540,0,2847188,0.088
5788,16,0.0901098,4540,54,29902,0.044
8629,15,0.0904018,4540,0,16227,0.04
1882,10,0.0904267,4540,0,826070,0.088
4791,19,0.0905835,4540,0,118767,0.04
2544,21,0.0920798,4540,0,26368,0.094
1882,10,0.0939321,9040,0,826070,0.562
7692,17,0.0939969,4540,0,35942,0.087
678,17,0.0945932,4540,0,9036,0.087
679,0,0.0950511,4540,0,1172267,0.097
9281,0,0.0963834,4540,9162,167904,0.094
679,0,0.0969007,9040,72864,1172267,0.297
1575,8,0.0984287,4540,0,79148,0.08
4468,0,0.0990964,4540,0,9462,0.04
7693,21,0.0991793,4540,0,50154,0.081
9884,2,0.0992057,4540,0,6838,0.08
5456,4,0.0997722,4540,0,26833,0.081
4469,12,0.100747,4540,0,28554,0.08
9885,18,0.1008,4540,0,7619743,0.08
8309,11,0.100925,4540,0,38369,0.08
1883,17,0.101032,4540,0,48893,0.08
5124,11,0.101182,4540,0,78536,0.081
9885,18,0.101496,9040,4554,7619743,0.114
8310,23,0.102156,4540,0,2624,0.09
9585,16,0.103039,4540,0,30000,0.041
5457,21,0.10312,4540,0,4689774,0.081
7108,13,0.103337,4540,0,8950,0.086
5,19,0.103908,4540,0,1172969,0.081
7694,5,0.103955,4540,0,25797,0.09
5,19,0.106229,9040,0,1172969,0.382
5790,3,0.106926,4540,0,21368,0.041
6108,11,0.107181,4540,0,20171834,0.083
6108,11,0.107919,9040,0,20171834,0.12
1885,14,0.10796,4540,0,28116487,0.09
7109,13,0.108135,4540,0,23988,0.046
9586,19,0.108788,4540,0,7486,0.041
2547,4,0.109876,4540,0,1862126,0.086
5457,21,0.109911,9040,414414,4689774,1.131
5125,23,0.110357,4540,0,9460,0.1
8311,7,0.11068,4540,0,391759,0.088
4792,23,0.111229,4540,0,42688,0.085
7110,2,0.111624,4540,0,32550,0.091
3212,18,0.11214,4540,0,3996935,0.04
8,22,0.112152,4540,0,8652,0.093
3212,18,0.112497,9040,22770,3996935,0.059
2547,4,0.11282,9040,0,1862126,0.489
8311,7,0.113166,9040,0,391759,0.397
9,18,0.113721,4540,54,21825,0.085
8630,20,0.114099,4540,0,35429,0.093
8631,23,0.114768,4540,0,5626292,0.085
8631,23,0.115496,9040,0,5626292,0.12
8632,6,0.115617,4540,0,5277,0.041
7695,11,0.115816,4540,54,37438,0.097
7400,9,0.116953,4540,0,48928,0.043
3213,11,0.117982,3040,9108,2548387,0.045
1886,19,0.118041,4540,0,192062,0.096
680,13,0.118227,4540,0,74220,0.098
7401,14,0.118398,4540,0,19799,0.047
8962,6,0.118511,4540,0,26174,0.04
7985,5,0.118668,4540,0,3596882,0.091
7402,0,0.119335,4540,0,44286,0.089
2853,22,0.119495,4540,0,3727180,0.046
7985,5,0.119759,3040,0,3596882,0.091
2853,22,0.119903,9040,27324,3727180,0.066
3213,11,0.120072,1540,13662,2548387,0.045
7985,5,0.121941,1540,0,3596882,0.091
7696,16,0.122779,4540,0,99381,0.084
10,7,0.123524,4540,0,301118,0.041
10,7,0.123879,9040,9108,301118,0.058
3213,11,0.124073,3040,0,2548387,0.045
4472,8,0.124619,4540,0,39866,0.083
3558,19,0.124654,4540,0,7372302,0.093
3213,11,0.125125,1540,0,2548387,0.045
3558,19,0.125395,9040,0,7372302,0.121
3213,11,0.125433,4540,0,2548387,0.05
3213,11,0.125819,9040,0,2548387,0.063
3820,10,0.126055,4540,0,48096,0.086
2217,3,0.12635,4540,0,80868,0.04
1888,6,0.126452,4540,0,7416453,0.098
7986,1,0.129309,4540,0,325548,0.084
7987,1,0.129648,4540,0,23337,0.087
8964,18,0.129773,4540,0,64739,0.047
986,23,0.130714,4540,0,776171,0.096
5459,21,0.13124,4540,0,103064,0.085
682,12,0.131541,4540,0,408806,0.086
8634,1,0.131607,4540,0,187055,0.085
7986,1,0.131688,3040,0,325548,0.206
986,23,0.13181,3040,0,776171,0.096
6748,23,0.131849,4540,0,160174,0.084
987,7,0.131988,4540,0,25698259,0.083
2548,23,0.132163,4540,0,651078,0.086
986,23,0.132397,4540,0,776171,0.096
682,12,0.132627,3040,0,408806,0.086
8634,1,0.132692,3040,0,187055,0.085
5794,3,0.133126,4540,0,868,0.04
9283,7,0.133141,4540,0,1092284,0.041
7986,1,0.133239,1540,0,325548,0.206
2548,23,0.133249,3040,0,651078,0.086
9283,7,0.133594,9040,40986,1092284,0.075
1888,6,0.133748,9040,373428,7416453,1.21
2548,23,0.134082,4540,0,651078,0.086
986,23,0.134489,3040,0,776171,0.096
682,12,0.134799,1540,0,408806,0.086
8634,1,0.13487,1540,0,187055,0.085
7986,1,0.1351,3040,0,325548,0.299
353,7,0.135299,4540,54,214615,0.084
2548,23,0.135507,9040,0,651078,0.218
1885,14,0.135733,9040,997326,28116487,4.623
986,23,0.135947,1540,0,776171,0.096
1577,23,0.136181,4540,0,17868,0.041
353,7,0.136383,3040,0,214615,0.084
3214,22,0.136586,4540,0,78852,0.04
986,23,0.136703,4540,78,776171,0.125
7988,6,0.137,4540,0,24285,0.084
986,23,0.13767,9040,0,776171,0.161
12,12,0.137693,4540,0,29251,0.089
353,7,0.138551,1540,0,214615,0.084
1889,20,0.138949,4540,0,4851,0.087
7986,1,0.139566,9040,0,325548,0.667
5461,14,0.140379,4540,54,9703,0.047
8313,6,0.140542,4540,0,25901,0.083
4794,12,0.141551,4540,0,4265755,0.044
4794,12,0.141943,9040,18216,4265755,0.065
8635,10,0.142862,4540,0,28069,0.086
1273,16,0.143231,4540,0,69284,0.085
8966,21,0.143413,4540,0,11692369,0.04
5795,9,0.143705,4540,0,3264875,0.083
8966,21,0.14377,9040,22770,11692369,0.059
7986,1,0.143977,4540,0,325548,0.667
5795,9,0.144788,3040,0,3264875,0.083
6109,20,0.145158,4540,0,57534,0.087
5795,9,0.146954,1540,0,3264875,0.083
9587,21,0.147313,4540,54,786830,0.051
4473,3,0.147843,4540,0,1174027,0.083
9587,21,0.148364,3040,7608,786830,0.051
4473,3,0.148926,3040,0,1174027,0.083
9588,17,0.149436,4540,0,9376,0.088
9587,21,0.150466,1540,12162,786830,0.051
2550,21,0.150516,4540,15270,122336,0.087
4473,3,0.151092,1540,0,1174027,0.083
7112,17,0.151283,4540,0,18332,0.086
9589,20,0.151514,4540,0,5680,0.042
2550,21,0.151603,3040,21324,122336,0.087
3216,0,0.152255,4540,0,15031,0.08
4159,3,0.152883,4540,0,163971,0.081
9587,21,0.153071,3040,0,786830,0.051
1274,5,0.153139,4540,0,1154230,0.08
2856,9,0.153141,4540,0,811620,0.08
2857,0,0.153161,4540,0,1015,0.04
1274,5,0.153915,9040,0,1154230,0.129
9587,21,0.154129,1540,0,786830,0.051
2550,21,0.15422,1540,0,122336,0.087
2856,9,0.154221,3040,0,811620,0.08
9587,21,0.154477,9040,0,786830,0.056
2550,21,0.154841,4540,0,122336,0.101
1274,5,0.155168,4540,0,1154230,0.136
9587,21,0.155578,4540,0,786830,0.058
5126,10,0.155868,4540,0,97086,0.08
9587,21,0.155938,9040,0,786830,0.06
2856,9,0.156381,1540,0,811620,0.08
987,7,0.15675,9040,1739628,25698259,4.122
1274,5,0.157442,3040,0,1154230,0.136
2551,11,0.158062,4540,0,9448,0.086
3217,18,0.158441,4540,0,21610,0.084
989,20,0.158489,4540,0,16917573,0.083
9287,17,0.158758,4540,0,4515,0.086
989,20,0.159222,9040,0,16917573,0.122
5797,4,0.159452,4540,0,52203,0.041
354,5,0.160021,4540,0,20223,0.095
7113,10,0.161531,4540,0,34758,0.082
4795,7,0.161717,4540,54,61407,0.096
4474,15,0.161875,4540,0,47747,0.089
3823,23,0.161959,4540,0,44677,0.096
1274,5,0.161988,1540,0,1154230,0.136
2552,23,0.162185,4540,0,58263,0.097
3824,15,0.163951,4540,0,460804,0.04
8315,20,0.164093,4540,54,24454,0.087
3824,15,0.164306,9040,9108,460804,0.058
7406,6,0.164649,4540,0,87194,0.086
1274,5,0.164649,3040,0,1154230,0.136
14,6,0.164891,4540,0,28331,0.086
991,16,0.165339,3040,0,2583095,0.093
