272012,7160869,41388969
272012,7160869,60032421
272012,7160869,60104015
272012,7160869,60469968
201926,1723365,14931730
201926,1723365,19441766
201926,1723365,19513823
201926,1723365,19586806
131898,4090133,23958929
131898,4090133,34983481
131898,4090133,35056464
131898,4090133,35129447
272048,1974488,13620147
272048,1974488,16974818
272048,1974488,17046875
272048,1974488,20797906
201950,7466869,51937093
201950,7466869,70980007
201950,7466869,71050212
201950,7466869,71122763
61737,857,220308
61716,21906807,124346847
61737,857,44387148
61737,857,44458742
61737,857,44531725
272079,2930147,17981184
272079,2930147,25496677
272079,2930147,25568734
272079,2930147,25641686
61716,21906807,183096277
61716,21906807,183167871
61716,21906807,183241317
61763,3792634,22044977
61763,3792634,32213446
61763,3792634,32284577
61763,3792634,32357560
272103,2696363,19514109
272103,2696363,23010621
272103,2696363,23081752
272103,2696363,29141017
61775,2207611,31513529
61775,2207611,34667429
61775,2207611,34738097
61775,2207611,36264618
202006,1594110,9986355
202006,1594110,14046877
202006,1594110,14117545
202006,1594110,14190528
131967,1188480,7517404
131967,1188480,10523392
131967,1188480,10595449
131967,1188480,10668432
272137,2542726,15072500
272137,2542726,21799913
272137,2542726,21871970
272137,2542726,21944953
202029,4899471,28534146
202029,4899471,41395093
202029,4899471,41466224
202029,4899471,41539207
61832,8235070,47363937
61832,8235070,70006918
61832,8235070,70077586
61832,8235070,70150569
132003,606,19705
132003,606,26415
132003,606,32694
132003,606,38973
