22,3202,ns3::TcpNewReno,0.1,10,49160,347804,599545
22,3202,ns3::TcpNewReno,0.1,10,49160,347847,599588
10,7973,ns3::TcpNewReno,0.1,10,40358,344860,766801
10,7973,ns3::TcpNewReno,0.1,10,40358,344903,766844
15,8956,ns3::TcpNewReno,0.1,10,26752,133596,842981
15,8956,ns3::TcpNewReno,0.1,10,26752,133639,843024
4,2844,ns3::TcpNewReno,0.1,10,34403,137624,982366
4,2844,ns3::TcpNewReno,0.1,10,34403,137667,982409
12,3203,ns3::TcpNewReno,0.1,10,65372,377926,1147219
12,3203,ns3::TcpNewReno,0.1,10,65372,377969,1147262
22,7975,ns3::TcpNewReno,0.1,10,2939,89790,1198173
22,7975,ns3::TcpNewReno,0.1,10,2939,89833,1198216
12,671,ns3::TcpNewReno,0.1,10,139115,286499,1319246
12,671,ns3::TcpNewReno,0.1,10,139115,286542,1319289
23,4457,ns3::TcpNewReno,0.1,10,69020,431772,1391453
23,4457,ns3::TcpNewReno,0.1,10,69020,431815,1391496
23,7686,ns3::TcpNewReno,0.1,10,184070,627393,1425250
23,7686,ns3::TcpNewReno,0.1,10,184070,627436,1425293
8,7976,ns3::TcpNewReno,0.1,10,69315,214440,1625494
8,7976,ns3::TcpNewReno,0.1,10,69315,214483,1625537
14,9577,ns3::TcpNewReno,0.1,10,20132,93192,2277587
14,9577,ns3::TcpNewReno,0.1,10,20132,93235,2277630
2,672,ns3::TcpNewReno,0.1,10,786154,820744,2461718
2,672,ns3::TcpNewReno,0.1,10,786154,820787,2461761
14,3549,ns3::TcpNewReno,0.1,10,38177,159947,3357518
14,3549,ns3::TcpNewReno,0.1,10,38177,159990,3357561
17,9272,ns3::TcpNewReno,0.1,10,3225430,2997429,3438430
17,9272,ns3::TcpNewReno,0.1,10,3225430,2997472,3438473
0,7688,ns3::TcpNewReno,0.1,10,756151,878063,3953088
0,7688,ns3::TcpNewReno,0.1,10,756151,878106,3953131
21,674,ns3::TcpNewReno,0.1,10,6271,320290,4541124
