22,3202,ns3::TcpNewReno,0.05,100,49160,3482056,12854360
22,3202,ns3::TcpNewReno,0.05,100,49160,3482488,12854792
10,7973,ns3::TcpNewReno,0.05,100,40358,3412248,21294552
10,7973,ns3::TcpNewReno,0.05,100,40358,3412680,21294984
15,8956,ns3::TcpNewReno,0.05,100,26752,1316230,35178082
15,8956,ns3::TcpNewReno,0.05,100,26752,1316662,35178514
12,3203,ns3::TcpNewReno,0.05,100,65372,4243570,39493475
12,3203,ns3::TcpNewReno,0.05,100,65372,4244002,39493907
4,2844,ns3::TcpNewReno,0.05,100,34403,1379592,42009344
4,2844,ns3::TcpNewReno,0.05,100,34403,1380024,42009776
23,7686,ns3::TcpNewReno,0.05,100,184070,6322764,43000968
23,7686,ns3::TcpNewReno,0.05,100,184070,6323196,43001400
6,9576,ns3::TcpNewReno,0.05,100,194989,10083563,45111062
6,9576,ns3::TcpNewReno,0.05,100,194989,10083995,45111494
23,4457,ns3::TcpNewReno,0.05,100,69020,4302176,49084622
23,4457,ns3::TcpNewReno,0.05,100,69020,4302608,49085054
17,9272,ns3::TcpNewReno,0.05,100,3225430,30053900,50496553
17,9272,ns3::TcpNewReno,0.05,100,3225430,30054332,50496985
12,671,ns3::TcpNewReno,0.05,100,139115,2833251,52863303
12,671,ns3::TcpNewReno,0.05,100,139115,2833683,52863735
22,7975,ns3::TcpNewReno,0.05,100,2939,872793,52922302
22,7975,ns3::TcpNewReno,0.05,100,2939,873225,52922734
8,7976,ns3::TcpNewReno,0.05,100,69315,2156075,71101627
8,7976,ns3::TcpNewReno,0.05,100,69315,2156507,71102059
2,672,ns3::TcpNewReno,0.05,100,786154,8200496,88642049
2,672,ns3::TcpNewReno,0.05,100,786154,8200928,88642481
14,9577,ns3::TcpNewReno,0.05,100,20132,932917,108545770
14,9577,ns3::TcpNewReno,0.05,100,20132,933349,108546202
16,6421,ns3::TcpNewReno,0.05,100,3944,871337,109444042
16,6421,ns3::TcpNewReno,0.05,100,3944,871769,109444474
16,3547,ns3::TcpNewReno,0.05,100,10161963,93597371,112808723
16,3547,ns3::TcpNewReno,0.05,100,10161963,93597803,112809155
20,5783,ns3::TcpNewReno,0.05,100,28980,2648405,114600796
20,5783,ns3::TcpNewReno,0.05,100,28980,2648837,114601228
18,8957,ns3::TcpNewReno,0.05,100,25003,6619783,126213801
18,8957,ns3::TcpNewReno,0.05,100,25003,6620215,126214233
16,7687,ns3::TcpNewReno,0.05,100,467289,17324987,132241920
16,7687,ns3::TcpNewReno,0.05,100,467289,17325419,132242352
12,1873,ns3::TcpNewReno,0.05,100,154016,73971366,136462316
12,1873,ns3::TcpNewReno,0.05,100,154016,73971798,136462748
12,9273,ns3::TcpNewReno,0.05,100,1572,1454491,139729212
12,9273,ns3::TcpNewReno,0.05,100,1572,1454923,139729644
20,3548,ns3::TcpNewReno,0.05,100,4406112,47412823,159547342
20,3548,ns3::TcpNewReno,0.05,100,4406112,47413255,159547774
0,7688,ns3::TcpNewReno,0.05,100,756151,8036538,160186759
0,7688,ns3::TcpNewReno,0.05,100,756151,8036970,160187191
18,4782,ns3::TcpNewReno,0.05,100,1310638,12551097,170965949
18,4782,ns3::TcpNewReno,0.05,100,1310638,12551529,170966381
1,6422,ns3::TcpNewReno,0.05,100,1904230,17475250,186547102
1,6422,ns3::TcpNewReno,0.05,100,1904230,17475682,186547534
22,5116,ns3::TcpNewReno,0.05,100,7867,922595,190608773
22,5116,ns3::TcpNewReno,0.05,100,7867,923027,190609205
17,6102,ns3::TcpNewReno,0.05,100,1748269,16182773,191695625
17,6102,ns3::TcpNewReno,0.05,100,1748269,16183205,191696057
18,7394,ns3::TcpNewReno,0.05,100,22867,2634103,192986849
18,7394,ns3::TcpNewReno,0.05,100,22867,2634535,192987281
10,2846,ns3::TcpNewReno,0.05,100,48479,4205185,200736267
10,2846,ns3::TcpNewReno,0.05,100,48479,4205617,200736699
21,674,ns3::TcpNewReno,0.05,100,6271,533417,201465270
21,674,ns3::TcpNewReno,0.05,100,6271,533849,201465702
21,5117,ns3::TcpNewReno,0.05,100,90958,2335684,201841537
21,5117,ns3::TcpNewReno,0.05,100,90958,2336116,201841969
14,3549,ns3::TcpNewReno,0.05,100,38177,22722772,202875950
14,3549,ns3::TcpNewReno,0.05,100,38177,22723204,202876382
0,5784,ns3::TcpNewReno,0.05,100,12898,1848265,204053895
0,5784,ns3::TcpNewReno,0.05,100,12898,1848697,204054327
14,7098,ns3::TcpNewReno,0.05,100,8572056,99171415,204346495
14,7393,ns3::TcpNewReno,0.05,100,56321,25861942,208153469
14,7393,ns3::TcpNewReno,0.05,100,56321,25862374,208153901
16,675,ns3::TcpNewReno,0.05,100,191050,9204083,217360436
16,675,ns3::TcpNewReno,0.05,100,191050,9204515,217360868
10,3205,ns3::TcpNewReno,0.05,100,60145,7997551,219420730
10,3205,ns3::TcpNewReno,0.05,100,60145,7997983,219421162
9,7392,ns3::TcpNewReno,0.05,100,9062282,77171239,226530092
9,7392,ns3::TcpNewReno,0.05,100,9062282,77171671,226530524
6,1874,ns3::TcpNewReno,0.05,100,20759,2957985,227825580
6,1874,ns3::TcpNewReno,0.05,100,20759,2958417,227826012
