1087786,24672896,13570294
1087786,24672896,20254579
1087786,24672896,20262731
1087786,24672896,20270975
807528,1234657,810685
807528,1234657,1118119
807528,1234657,1126225
807528,1234657,1134423
245309,917261,646966
245309,917261,863103
245309,917261,871255
245309,917261,879453
1087801,1008198,690683
1087801,1008198,935054
1087801,1008198,943068
1087801,1008198,951220
807540,4366064,2523792
807540,4366064,3682392
807540,4366064,3690268
807540,4366064,3698466
807557,1231526,811991
807557,1231526,1118991
807557,1231526,1127097
807557,1231526,1135295
526350,3749060,2193253
526350,3749060,3177658
526350,3749060,3185856
526350,3749060,3194146
526368,2500,29427
526368,2500,31302
526368,2500,33177
526368,2500,35052
1087850,1344377,881679
1087850,1344377,1207781
1087850,1344377,1215933
1087850,1344377,1224131
1087861,1937620,1200415
1087861,1937620,1696056
1087861,1937620,1704116
1087861,1937620,1712360
526385,4522270,2610379
526385,4522270,3813245
526385,4522270,3821351
526385,4522270,3829549
526388,1825170,2518358
526388,1825170,2987029
526388,1825170,2995181
526388,1825170,3003379
